1.000000000000000000e+00,3.000000000000000000e+01,7.409488009999999776e+06
1.000000000000000000e+00,6.000000000000000000e+01,7.474673009999999776e+06
1.000000000000000000e+00,9.000000000000000000e+01,7.559766009999999776e+06
1.000000000000000000e+00,1.200000000000000000e+02,7.635047019999999553e+06
1.000000000000000000e+00,1.500000000000000000e+02,7.701648019999999553e+06
1.000000000000000000e+00,1.800000000000000000e+02,7.761006019999999553e+06
1.000000000000000000e+00,2.100000000000000000e+02,7.830584019999999553e+06
1.000000000000000000e+00,2.400000000000000000e+02,7.895121019999999553e+06
1.000000000000000000e+00,2.700000000000000000e+02,7.979779019999999553e+06
1.000000000000000000e+00,3.000000000000000000e+02,8.039339019999999553e+06
1.000000000000000000e+00,3.300000000000000000e+02,8.107965019999999553e+06
1.000000000000000000e+00,3.600000000000000000e+02,8.178985019999999553e+06
1.000000000000000000e+00,3.900000000000000000e+02,8.239748019999999553e+06
1.000000000000000000e+00,4.200000000000000000e+02,8.295317019999999553e+06
1.000000000000000000e+00,4.500000000000000000e+02,8.350031019999999553e+06
1.000000000000000000e+00,4.800000000000000000e+02,8.414132019999999553e+06
1.000000000000000000e+00,5.100000000000000000e+02,8.469259019999999553e+06
1.000000000000000000e+00,5.400000000000000000e+02,8.532587019999999553e+06
1.000000000000000000e+00,5.700000000000000000e+02,8.587891019999999553e+06
1.000000000000000000e+00,6.000000000000000000e+02,8.654461019999999553e+06
1.000000000000000000e+00,6.300000000000000000e+02,8.718270019999999553e+06
1.000000000000000000e+00,6.600000000000000000e+02,8.787405019999999553e+06
1.000000000000000000e+00,6.900000000000000000e+02,8.849913019999999553e+06
1.000000000000000000e+00,7.200000000000000000e+02,8.909140019999999553e+06
1.000000000000000000e+00,7.500000000000000000e+02,8.966733019999999553e+06
1.000000000000000000e+00,7.800000000000000000e+02,9.030882019999999553e+06
1.000000000000000000e+00,8.400000000000000000e+02,9.145335019999999553e+06
1.000000000000000000e+00,9.000000000000000000e+02,9.221950019999999553e+06
1.000000000000000000e+00,9.600000000000000000e+02,9.285119019999999553e+06
1.000000000000000000e+00,1.020000000000000000e+03,9.334373019999999553e+06
1.000000000000000000e+00,1.050000000000000000e+03,9.380857019999999553e+06
1.000000000000000000e+00,1.080000000000000000e+03,9.439440019999999553e+06
1.000000000000000000e+00,1.110000000000000000e+03,9.513594019999999553e+06
1.000000000000000000e+00,1.140000000000000000e+03,9.579422019999999553e+06
1.000000000000000000e+00,1.170000000000000000e+03,9.638122009999999776e+06
1.000000000000000000e+00,1.200000000000000000e+03,9.666856009999999776e+06
1.000000000000000000e+00,1.230000000000000000e+03,9.696565009999999776e+06
1.000000000000000000e+00,1.260000000000000000e+03,9.718134009999999776e+06
1.000000000000000000e+00,1.290000000000000000e+03,9.742611009999999776e+06
1.000000000000000000e+00,1.320000000000000000e+03,9.767199009999999776e+06
1.000000000000000000e+00,1.350000000000000000e+03,9.803756009999999776e+06
1.000000000000000000e+00,1.380000000000000000e+03,9.826802009999999776e+06
1.000000000000000000e+00,1.410000000000000000e+03,9.860252009999999776e+06
1.000000000000000000e+00,1.440000000000000000e+03,9.891534009999999776e+06
1.000000000000000000e+00,1.470000000000000000e+03,9.908840009999999776e+06
1.000000000000000000e+00,1.500000000000000000e+03,9.924696009999999776e+06
1.000000000000000000e+00,1.530000000000000000e+03,9.945423009999999776e+06
1.000000000000000000e+00,1.560000000000000000e+03,9.962532009999999776e+06
1.000000000000000000e+00,1.590000000000000000e+03,9.976019009999999776e+06
1.000000000000000000e+00,1.620000000000000000e+03,9.994530009999999776e+06
1.000000000000000000e+00,1.650000000000000000e+03,1.000946400999999978e+07
1.000000000000000000e+00,1.680000000000000000e+03,1.002815400999999978e+07
1.000000000000000000e+00,1.710000000000000000e+03,1.004223200999999978e+07
1.000000000000000000e+00,1.740000000000000000e+03,1.006350200999999978e+07
1.000000000000000000e+00,1.770000000000000000e+03,1.008166300999999978e+07
1.000000000000000000e+00,1.800000000000000000e+03,1.009541900999999978e+07
1.000000000000000000e+00,1.830000000000000000e+03,1.011194700999999978e+07
1.000000000000000000e+00,1.860000000000000000e+03,1.012713900999999978e+07
1.000000000000000000e+00,1.890000000000000000e+03,1.014174400999999978e+07
1.000000000000000000e+00,1.920000000000000000e+03,1.015922300999999978e+07
1.000000000000000000e+00,1.950000000000000000e+03,1.017397900999999978e+07
